RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10
274880,Old Diminion,Arlington,VA,Washington,Arlington,4551,263600,260600,260000,260300,260800,261100,260300,260500,261300,260000,259600,261800,264300,264500,265300,266300,266600,265700,267200,269700,272000,274300,276500,279600,284100,286600,288000,291000,293700,295600,296800,297100,299100,303200,306400,308400,311000,314000,315100,314700,315700,319500,323800,327700,330300,331600,335000,340900,344400,346300,352700,359900,364500,369400,375100,381100,389300,396400,400900,405200,410100,415100,419400,422200,425500,430000,434900,439300,444700,451000,458500,464400,468000,470100,473000,476600,481800,488100,493500,498300,503100,507700,511500,518300,528600,537400,541600,546500,554200,560900,568400,577800,585000,590400,596800,602900,610000,621700,635000,647300,656200,661200,664200,668000,669900,670800,674500,681800,690300,699000,707100,716000,724400,731300,735000,740200,746700,750000,746300,740400,738300,738700,735300,729300,726800,726500,727600,726800,725700,730000,737900,743500,746200,745400,742500,739600,736100,733300,730500,726800,723500,721600,719600,716200,710300,707600,712700,717900,720500,722100,723300,721700,718900,716200,718300,723200,726800,728000,728400,728000,725200,722900,723400,723700,730200,742000,747500,745600,744300,740900,738500,739700,741900,744400,745900,746600,744700,741300,739400,742600,747600,751500,752600,754100,759000,763600,771000,781800,788400,789300,789100,786900,780800,774900,772600,775100,777500,778300,779800,782300,780700,776400,777300,784800,794100,802400,808100,809200,808200,808400,810100,814300,820000,820600,816400,810100,808400,813200,816500,819500,827300,833700,834400,837700,843100,847400,851100,856900,860800,863200,867800,869900,866000,861800,856600,849100,846400,852100,857100,859000,861200,864700,865000,862600,860800,862100,864100
121686,Capitol View,Washington,DC,Washington,District of Columbia,4558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90900,89700,88100,87300,86900,87000,85700,85200,87800,92700,95700,99600,104500,109000,111100,112000,112500,113000,113500,113600,112800,112300,112600,113600,114900,116000,117000,117300,115700,113300,112900,114300,116000,117900,120800,124300,127500,129600,130400,130700,131300,131700,132100,133500,135300,136100,136500,136500,136100,136700,138000,140300,142900,146400,150000,154000,157400,160100,162200,165200,169300,173300,177800,183600,189400,194100,198500,201400,203400,206000,210300,212600,213100,214700,218100,221100,226900,235000,241000,244000,246600,249000,250800,253000,256100,258900,260700,260000,257500,254800,253300,252900,254600,257600,259300,259000,258800,258100,257300,257300,257400,256200,255100,254700,253400,250000,246500,244500,242700,239100,235000,232900,231900,230000,226600,223300,220300,218200,216700,214600,211800,210500,209000,205800,202600,201700,200100,197900,196100,195100,193400,191800,190700,190600,191400,192500,192000,190900,190400,190000,189100,188400,187700,187800,187700,186100,183700,181000,178700,176700,175600,175100,174300,172700,171300,170800,172300,175000,177900,181100,184100,186600,189800,193100,196800,201100,204800,207100,208200,208200,208500,209900,210100,210000,211500,214200,214400,215100,218300,223300,227600,230400,231500,232200,234500,236700,237200,236200,237000,240500,247100,254100,260000,264900,268600,272000,276400,282200,287700,292900,295900,296900,295900,293700,292100,292700,295200,297500,298800
121726,Friendship Heights,Washington,DC,Washington,District of Columbia,4628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347800,348500,348300,352000,354100,358800,368400,378700,388500,400100,412200,428800,446000,456200,458300,457400,453500,451800,453200,455200,456800,458500,461300,469100,479600,485500,491700,503500,517200,530100,541000,548000,551400,556100,562200,573400,585900,594300,597300,600400,603500,608300,615100,620100,625900,633900,640900,643900,644000,644500,646500,650500,656700,661800,665800,674200,685000,693000,700500,709200,719200,728900,739900,751600,761100,767500,775200,781700,785800,786600,787600,788000,791100,795600,798600,798300,799200,801000,799700,798800,800700,802700,802600,805600,808400,811400,813400,814600,815700,819500,823600,828400,832200,833700,833800,833400,836300,841400,844900,845300,844000,841200,838300,835100,833600,835000,835200,831000,824600,818000,812800,809800,809900,810300,807500,802700,799200,796100,792200,789900,788600,787300,789100,795300,800500,800100,803600,811400,815400,816500,822300,829000,830900,830700,829100,824600,820200,823100,823900,819400,815000,817200,820900,821200,819700,821200,823500,824700,824700,823900,825100,829000,832400,834000,836400,840100,844200,847800,852500,855000,855500,857000,861400,864000,865700,866600,865900,868300,875500,881400,886000,892700,898600,903100,908900,915200,921200,924700,926400,928200,929400,927500,927900,932400,937300,939300,938300,937500,939800,943400,946800,954100,965000,972400,972400,971300,973200,977200,980400,981800,982600,987100,993300,993700,987500,983200,982000,984100,987400
271793,Waycroft-Woodlawn,Arlington,VA,Washington,Arlington,4700,236400,235500,237000,238300,239000,240200,240500,240100,240200,240200,240000,240900,242300,242600,241200,240900,242000,242800,242800,243700,244900,246300,247700,249800,251500,251700,251500,252500,254100,255700,257300,260000,263400,266500,268700,270600,273100,276200,278600,280300,282100,284600,288400,290800,291400,293100,296700,298300,299600,303600,310200,316000,320100,322700,325500,329700,335500,342100,347000,352300,360900,368900,372800,375400,381200,388800,395800,401900,408500,413200,419100,426100,428700,428900,432600,438100,443200,448600,454200,460500,467100,472700,476400,480900,486700,491400,494500,499000,504700,510000,515800,521200,525600,530700,538600,547200,556400,566400,578200,588400,595300,602200,610600,618400,623900,630300,637400,645300,653400,662900,670300,674500,677600,679800,679600,681100,684100,682600,677500,674600,674500,675100,674200,671800,669000,667500,668200,668100,667000,668100,671500,672200,670500,668000,665500,663900,662400,659000,653800,649800,648500,649100,650200,650600,649000,644600,641600,641300,643400,645800,648100,647700,644500,639500,638800,641700,644100,645700,648200,651000,653700,656300,656700,655400,660000,671600,676200,672000,668100,667600,668900,672100,674800,678200,680300,682000,681600,680100,676700,675400,677300,680500,679700,678400,677600,676700,677800,680200,679400,677300,677600,678600,678300,676900,677500,679400,679800,678000,678400,680100,679000,676200,679400,687800,696700,703200,708100,712600,717500,720600,723200,729900,740300,746200,745900,743600,741400,741900,746300,750400,753100,755100,758100,761700,764400,766100,768800,771400,774900,779100,780700,778500,776000,776300,779600,783100,786700,789200,791800,792900,792200,792800,793800,791900,790700,794500,798500
121759,McLean Gardens,Washington,DC,Washington,District of Columbia,4702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133600,132400,131300,131800,135300,139200,142600,146000,149700,153200,157400,161200,164100,167300,171000,172900,174400,180400,187500,189900,189200,189400,188500,185700,185400,187800,191000,191600,192900,197000,203900,211400,218900,223400,226700,232100,237600,239700,239600,241600,247100,254200,258000,257200,256600,259200,262000,265700,271400,278100,283200,287800,290800,292500,293300,294600,293700,295700,300400,303500,305000,309900,317900,326300,331400,335800,343100,353000,363200,372600,379800,385700,388400,386600,384200,385000,385200,385400,388700,393000,396000,398200,398200,397600,400000,403900,407000,407900,408000,407400,406200,403700,401900,400400,400800,401600,400100,398100,396800,394900,392100,389800,387400,385100,383800,383200,382700,381800,381100,380700,379300,375100,370300,366500,363700,361800,361300,360700,360000,358900,356400,353200,351300,350000,347800,346500,346900,348600,348500,345900,343400,342500,346200,352800,356500,356700,358000,360100,360900,360800,360000,358800,357300,357200,355600,350900,350000,359700,376700,386200,383900,376300,370800,368400,368300,366300,361500,355800,351000,345500,340200,338600,340600,342300,344400,345600,346100,348800,354700,360600,364200,367500,367800,366000,366200,369800,371100,371100,371000,372100,373300,374600,376100,377200,376600,377400,379100,379500,379700,381200,383600,387000,389700,391600,393200,393400,391300,388900,389000,392200,393600,393400,394800,394500,389800,385600,382500,377100,372400,372200,374000,374900,376800,380500,383800
274897,Old Town North,Alexandria,VA,Washington,Alexandria City,4809,135100,136000,136000,136200,136200,135900,135600,135700,135800,136100,136400,136800,136700,136700,137200,138100,138700,138100,137900,138600,140000,141900,144200,145500,145000,143600,142400,140800,138700,137100,136100,135600,135700,136000,136300,136700,137900,139700,142500,145400,147800,149700,151900,153700,155400,157300,158800,160100,160700,161600,162900,163800,165600,169400,172700,175300,177200,177400,178000,180000,181500,182700,184600,186900,188100,188400,189800,192400,195000,198500,202800,206600,210600,216200,221900,227300,233800,242300,249600,253900,257900,263400,266300,266400,265900,265600,266900,270100,273900,277600,280900,284600,288000,291300,296600,305100,315500,325900,334100,340900,347300,353300,360100,367000,374400,381900,388300,392500,396400,399200,400200,400900,402500,402300,402100,404200,406500,407600,408700,411300,416100,418300,415400,412200,410300,408300,406500,405200,403200,400000,396500,394200,392500,391800,392700,393400,393200,393200,392400,388700,383000,380400,381300,381600,378600,375400,373300,371900,369700,366600,362800,359600,355900,352700,351300,350700,348100,345700,345400,347200,347600,348200,350800,353700,359900,366700,368500,368100,368200,364200,358500,353200,351600,350900,347400,343800,341300,338500,336800,335000,332300,333400,338300,341800,342000,341400,344100,349800,355200,357000,356000,354700,356300,358900,359200,357700,357500,355100,352100,351800,354300,356700,359900,362000,366400,373200,381200,388800,395800,398900,399800,398200,395000,390800,387400,388600,393700,397700,398600,398400,397000,396800,398900,402100,402700,401800,401300,401100,399900,399100,398800,398700,397900,396700,397400,400200,402400,404900,407500,407700,404600,401800,399900,398400,399400,410800,425600
121797,The Palisades,Washington,DC,Washington,District of Columbia,4879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301500,305500,305700,308500,313600,318700,324600,333400,342800,351200,359800,369500,378700,386600,394100,400000,402100,400100,397400,396000,395800,396600,399600,405700,413600,420300,426200,431200,435100,440300,446600,451000,455700,460800,464600,471400,481100,488000,490900,491200,493800,500200,506300,509200,512800,516200,520800,526800,530200,532100,539200,552600,564000,573100,583400,597100,611900,625000,631600,636200,643200,651000,658200,667400,676900,684900,691200,694600,695700,699500,706100,713400,722600,728900,727100,724100,725100,726100,724100,723700,723200,721600,719900,718800,717700,718000,718600,718000,718300,719800,720300,718600,720200,724300,726900,726700,724800,723700,725700,727900,727100,722400,720200,721300,719700,714400,713100,716800,719500,720600,719800,718600,718200,718300,716900,718000,721300,721800,718600,712900,709200,708400,710200,709700,708900,710400,715800,720000,722200,725000,729400,732100,732400,733100,731500,729900,728900,734000,737700,734600,726500,723800,723400,723300,721300,719400,718900,719100,717100,715500,718200,723700,728300,729100,727600,727300,729900,732600,735100,738400,742300,744900,746500,748400,752800,759000,766400,775000,780900,783400,788500,798700,810200,817700,820400,821700,826000,830700,833900,837300,842200,845900,848000,849200,852600,855200,855700,856000,860000,868500,880600,890700,902200,914600,921600,925200,927800,927100,923300,919000,916800,916300,912600,906100,899200,896700,898700,899100,897200
403488,Penn Quarter,Washington,DC,Washington,District of Columbia,4881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190900,192600,196400,201000,205100,217700,232500,233600,227700,226100,228300,232900,238000,241300,243300,246400,249800,251800,252700,253400,253100,255100,261000,269900,276700,282300,291200,299600,303500,306000,311900,319400,326200,330800,334600,335700,337600,341600,345500,348500,353000,356100,358700,362900,368800,373100,371700,369500,372200,376600,377100,379300,381700,381900,379400,378400,376300,375200,379700,388200,394900,398400,399300,397600,397100,398600,401500,404000,405800,408200,410800,410400,407700,405900,404700,403000,400500,397700,395900,396400,398300,399800,399400,396800,393800,392400,392900,392700,391100,389900,389200,386900,384800,383600,384100,384000,384100,384700,386300,386800,385500,382200,380900,382900,385000,384600,383200,382200,380700,378300,376600,377300,379500,381700,381200,380800,381200,382100,382100,384600,386200,385100,383000,384300,389400,394400,397600,398000,396300,394500,393000,392300,395700,401700,407500,411900,414000,415700,416100,413800,413600,415500,416300,416200,416500,415500,414300,413200,414000,417800,423300,429000,434100,438200,441800,444900,447600,451000,453300,454000,454300,453600,451500,449000,446100,443800,443200,443600,444300,445000,446900,449200,451600,452800,454200,456500,457300,459100,463700,466300,465400,463400,459600,455000,451800,451400,453800,456000,457400,459200,460500
121713,Fairfax Village,Washington,DC,Washington,District of Columbia,4942,,,,,,,,,,,,,,,,,,,,,,,,,,,65900,67500,67800,66800,66100,65100,64200,64600,66900,68000,67400,66700,65900,64000,63200,64200,64500,63300,61300,60500,60300,61600,63300,64300,63800,64300,64900,64500,63400,62100,60000,57300,55100,53400,52000,51000,51000,51400,51900,52500,53000,53600,54500,55100,55200,55800,57100,58300,59100,59600,60100,60300,60700,61700,63400,64600,65500,66300,66800,67400,68100,68500,69100,70400,72100,73800,75700,77800,79700,82000,85400,89100,93600,98300,101900,103800,105900,109000,112400,115200,118100,120700,122800,125800,128400,130200,131700,134200,137200,140200,142200,145000,148000,150700,152700,154700,156100,157800,160700,163900,166100,166900,166400,165800,166400,167800,168500,168100,167400,166800,165400,163700,162900,162600,161100,158400,157000,156800,155600,154600,154900,155200,155100,155000,154600,152300,148400,144100,142400,141600,139700,137300,136600,136300,136300,136300,136800,136100,141800,152000,153700,146000,141500,140100,137100,133200,130500,130800,130900,132900,134200,134400,135600,141100,146900,150900,151800,152300,152400,152200,149200,144700,141700,140600,139600,139400,139200,139000,139000,140500,140400,135700,130200,129000,128600,127300,124400,119900,115000,111700,109100,108700,111300,112100,111500,111500,111700,112400,116700,122600,127000,128900,131400,132500,131700,132600,135600,133400,127700,121900,117200,114700,115000,117600,122400,127100,129200,131000,135200,140300,141700,139100,137100,136400,134300,131600,126500,118600,111700,109000,107500
274766,Northeast,Alexandria,VA,Washington,Alexandria City,5004,150900,152000,152800,153100,151800,150200,149400,150700,152600,155200,158500,161200,163400,165900,167800,168600,169400,170000,169000,167300,166500,167000,167400,168100,169600,172100,173700,174700,175900,177600,179800,182200,183900,185500,187000,188100,188700,188300,187500,188000,189600,191100,191700,192900,194600,196400,198000,198900,198800,199100,200600,202500,206000,210100,214500,217600,220300,221900,224700,228300,231700,234800,238300,242000,245200,248200,251200,254000,257200,259900,262100,265100,268900,272000,276500,283300,290900,298400,305200,311900,318800,325700,332300,337800,342200,346100,349900,353100,356100,359900,364200,368200,371100,375400,381400,389500,398300,407600,416800,424400,428600,431400,436500,443500,451500,459400,465600,470900,478500,486700,492200,497000,502200,506700,510100,511800,509100,504100,499700,496800,494000,492100,490600,488400,485200,481900,478200,477100,479100,481100,482300,481800,479700,478200,476300,473200,471700,472200,473800,474000,470400,467700,467700,466000,460500,455800,452200,449600,447500,444700,439600,434300,433100,434100,433800,433200,434700,437100,440000,443600,447300,451700,457500,461400,468400,475900,478300,479700,484400,483200,478200,474700,475300,477000,477500,479600,480400,478100,478000,480000,480200,481800,485600,490600,493000,491700,490300,490500,489700,489500,490600,491600,492600,494700,497200,497900,496100,494200,493600,494800,496200,497500,498900,500200,500800,503100,507600,513600,519000,522000,523000,521600,519400,518100,518900,522900,529100,534100,536300,534500,530300,530800,536100,540200,540500,540700,541400,542200,543400,545700,546900,547600,549400,551600,554300,556000,555900,555300,556600,557300,556700,557000,558400,560300,564000,566400,566300
252923,Delavan Lake,Town of Delavan,WI,Whitewater,Walworth,4667,97100,96700,96900,96700,96600,96800,96900,97300,98000,99200,101000,101900,101500,101200,101900,102900,103700,104400,104900,104800,103900,102800,102400,102100,102200,103200,105000,107000,108400,109300,110700,112700,114900,116200,116700,117000,116500,114700,112800,110900,108300,104700,100100,95400,91400,88600,86300,84200,82900,81600,79800,78200,77600,78000,78200,78200,78800,79800,80800,82800,85100,86300,86200,85800,85900,86100,86000,85700,85500,86200,87600,88600,89100,90000,91800,93700,94700,95300,96400,98500,100600,102300,104400,106200,107800,109100,110100,110800,112200,114800,118600,122100,124500,124800,122700,120600,121100,123900,127300,130200,132700,134800,136800,138700,140200,142300,144600,147900,150600,151800,153300,157000,160400,162400,163600,163700,163700,163300,163400,163800,163400,161800,160300,158300,156900,156500,156000,155700,156400,157700,158600,159200,159900,161100,162500,163800,164800,164900,164400,164600,165400,165600,165600,165400,165400,165200,163700,160300,157100,155800,156200,157500,161000,165200,167400,166100,163200,161500,161900,161900,161000,158800,156300,155000,151000,145600,143000,143200,143500,144100,144100,145200,147100,147500,147100,147100,146800,146100,144900,143500,142000,140400,138800,137800,137700,139700,142100,142100,141000,142100,144400,147600,151500,152900,151700,150300,148900,146400,144400,142500,141300,140000,138900,138600,139300,140000,140800,141400,140900,140900,141900,143000,143200,142900,143200,143400,142700,142100,142700,143400,143600,142900,140500,137300,135200,134300,133300,131700,129700,128700,129300,130100,131300,133600,136000,137600,139700,141700,142700,143400,145000,146800,148900,151400,154200,156400,158000
